analysis,perm_id,outcome,outcome_label,exposure,exposure_label,n,beta,se,p_value,effect
Permuted exposure,849,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,-0.06121182493460401,0.04579183457419675,0.19170020291513512,-5.937602893944338
Permuted exposure,849,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4058,0.015478648078639995,0.01616695717091387,0.3471715320417066,0.015478648078639995
Permuted exposure,849,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4098,0.027077063858187075,0.021408323777882095,0.21675445604656904,0.027077063858187075
Permuted exposure,850,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,-0.017405803738712415,0.023170279282103072,0.4587924487754049,-1.7255197808539346
Permuted exposure,850,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,0.02188779443554662,0.044726039043584374,0.6282576575743575,2.212908946442216
Permuted exposure,850,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4059,-4.336300641612623e-4,0.014442140357965167,0.9762761458700326,-4.336300641612623e-4
Permuted exposure,850,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4093,0.010361807369469641,0.023929118403389536,0.6684392261626771,0.010361807369469641
Permuted exposure,851,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1944,-0.010253368900547356,0.024599534870432014,0.6799945366606989,-1.0200982312859375
Permuted exposure,851,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1964,0.08452970281884291,0.03508342331972395,0.022553370079102828,8.820516651289513
Permuted exposure,851,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4047,-0.006680302554213068,0.015590273435425952,0.6718222720780885,-0.006680302554213068
Permuted exposure,851,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4096,0.02943522106168168,0.017336974148180605,0.10103847527521341,0.02943522106168168
Permuted exposure,852,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1954,0.01593882973776598,0.02258206857746362,0.48613282868881835,1.6066530448981986
Permuted exposure,852,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,0.02883494491298826,0.0378148931220826,0.4519025614890061,2.9254696730746987
Permuted exposure,852,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,-0.0030062060344898133,0.017510954141693333,0.865021675826027,-0.0030062060344898133
Permuted exposure,852,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.029232572279622844,0.03252711297005647,0.3767502282531974,-0.029232572279622844
Permuted exposure,853,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.023905579944641996,0.025163019165814,0.35022664810886217,-2.3622104939327926
Permuted exposure,853,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,0.006165373763413215,0.029772884316759732,0.8373944629386224,0.6184418800039948
Permuted exposure,853,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,-0.02092183024327178,0.016363967155376326,0.21235791364123469,-0.02092183024327178
Permuted exposure,853,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4092,-0.014230064344777579,0.022514869292536998,0.5326832460266493,-0.014230064344777579
Permuted exposure,854,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1939,0.02122833268782526,0.02668318241733972,0.4329752036542547,2.145525663659442
Permuted exposure,854,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,0.014941896607009508,0.027886334410214937,0.5961729205231562,1.5054084815875557
Permuted exposure,854,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.02490348929681752,0.016924280654634603,0.15316653188491552,0.02490348929681752
Permuted exposure,854,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,-0.007627458050987599,0.024768784486365544,0.7604023086985052,-0.007627458050987599
Permuted exposure,855,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1952,-0.0348867358792602,0.027670672608667252,0.21779174091738276,-3.4285209099985114
Permuted exposure,855,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,-0.06033838390510869,0.04080889071497497,0.15003856842691407,-5.85540904646531
Permuted exposure,855,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,-0.010652589577696804,0.014961999732410686,0.4828196834144044,-0.010652589577696804
Permuted exposure,855,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,-0.021231379812964184,0.02471148108428963,0.39781044083197803,-0.021231379812964184
Permuted exposure,856,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1959,0.010734224404929325,0.027029639371674682,0.6942841928794036,1.0792042885375608
Permuted exposure,856,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,0.04097722726879957,0.05194614886821177,0.43660701785539546,4.182837999767819
Permuted exposure,856,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4049,-0.005523997221657561,0.011499920157291805,0.6349948544131359,-0.005523997221657561
Permuted exposure,856,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4095,-0.02575898866271703,0.027958268834000287,0.3650341517401884,-0.02575898866271703
Permuted exposure,857,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1944,-0.0027471729455870843,0.023772047536565432,0.9088235765091146,-0.27434029190857023
Permuted exposure,857,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,-0.005387034411057547,0.03276492522667132,0.8705453483623071,-0.5372550361547268
Permuted exposure,857,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4044,0.01937119561576571,0.017506048205996928,0.27862498967792126,0.01937119561576571
Permuted exposure,857,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4109,-0.032385929067974877,0.02235905594467257,0.1590063610681753,-0.032385929067974877
Permuted exposure,858,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,-0.03947833507535692,0.03015077046372752,0.20105441156647824,-3.8709219942690165
Permuted exposure,858,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,-0.02927977276919531,0.047009042170717386,0.5382480820628646,-2.885527339350158
Permuted exposure,858,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,-0.002571406555198661,0.02299813060253896,0.911833284982741,-0.002571406555198661
Permuted exposure,858,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,0.02885011434300757,0.025781781587865635,0.27299205436420854,0.02885011434300757
Permuted exposure,859,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1954,-0.013307689654951051,0.029323278003768546,0.6534516334155205,-1.3219533836345887
Permuted exposure,859,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1966,0.016029202108021025,0.0451742608892029,0.7252841775168541,1.615835893899198
Permuted exposure,859,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,0.005996074631316806,0.021250096375874005,0.7800494751978644,0.005996074631316806
Permuted exposure,859,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,0.028775479063984605,0.019609477926459052,0.15381296468036343,0.028775479063984605
Permuted exposure,860,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1960,-0.023072848431166665,0.028247669035108197,0.42093526680646454,-2.2808705672452634
Permuted exposure,860,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1975,-0.0011113044007336598,0.04120049144845122,0.9786659628137314,-0.11106871306776345
Permuted exposure,860,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4062,0.024960252972116098,0.018214290724483242,0.18228939949705167,0.024960252972116098
Permuted exposure,860,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,-0.03692760853925116,0.02848516343368314,0.20581589007441042,-0.03692760853925116
Permuted exposure,861,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1943,0.02400803463201292,0.033865546279460035,0.48423409515548144,2.429854771946194
Permuted exposure,861,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,0.006601043931055531,0.041253638576867105,0.8739815941864629,0.6622878839501745
Permuted exposure,861,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,0.016989298261905053,0.020307568715268096,0.4104414364957534,0.016989298261905053
Permuted exposure,861,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,0.016749958317155863,0.01971190635900305,0.4029428672949299,0.016749958317155863
Permuted exposure,862,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1941,-0.00624477255143624,0.026630816551633518,0.8163076195804538,-0.6225314484130773
Permuted exposure,862,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1959,-0.008370285063172741,0.03187942335511062,0.7947454398605526,-0.8335351762329801
Permuted exposure,862,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,-0.029625372105217575,0.017588325487375347,0.10407800323852438,-0.029625372105217575
Permuted exposure,862,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4096,-0.04856032139797414,0.03379575083690687,0.16224091205625021,-0.04856032139797414
Permuted exposure,863,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1952,-0.006614006746361311,0.029316605543993447,0.82314638370908,-0.659218234582637
Permuted exposure,863,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1970,-0.021021113346314603,0.03160907520646705,0.5112832578192132,-2.0801709801403834
Permuted exposure,863,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4044,-0.028695214207545842,0.012709727407744138,0.03258608825202694,-0.028695214207545842
Permuted exposure,863,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.04064722664896933,0.02980104585928196,0.18384581199486486,-0.04064722664896933
Permuted exposure,864,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1939,0.008922009241718355,0.03175579736617219,0.7808092104597832,0.8961928999333235
Permuted exposure,864,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,0.0016434296635480857,0.035004210296935456,0.9628753216435175,0.16447808341608638
Permuted exposure,864,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,-0.020730996908047222,0.019557590429897985,0.298894039255704,-0.020730996908047222
Permuted exposure,864,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,0.05099912574460426,0.023958825577750396,0.04255996089366775,0.05099912574460426
Permuted exposure,865,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1943,0.002607731048976057,0.030740487949559973,0.9329997962056511,0.26111341370578245
Permuted exposure,865,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,0.015130294518650214,0.03137439602391238,0.6332485624756871,1.524533690083829
Permuted exposure,865,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,-0.021760960604866077,0.01489088703738841,0.15589787054767018,-0.021760960604866077
Permuted exposure,865,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,0.03733764242294829,0.021501054849662637,0.09386550285009253,0.03733764242294829
Permuted exposure,866,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1944,0.024954496145820182,0.02385587226821754,0.3044835265537051,2.5268465796189243
Permuted exposure,866,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,-0.037738404593144315,0.03795366081065746,0.3282876904492317,-3.7035184882208805
Permuted exposure,866,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,-0.014661229918780395,0.01317434021736052,0.27595114095198536,-0.014661229918780395
Permuted exposure,866,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,0.045959066496889835,0.02053361519144751,0.03365073492400794,0.045959066496889835
Permuted exposure,867,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,0.014434500671444268,0.020045548823870746,0.4774411216957348,1.453918113992425
Permuted exposure,867,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,-0.019282929162858873,0.04344387368663081,0.6604392494112333,-1.9098202745301274
Permuted exposure,867,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-0.002154687911452573,0.013804665253386599,0.8771723750371049,-0.002154687911452573
Permuted exposure,867,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4098,-0.0042635575111488145,0.02297467161422258,0.8541640473091503,-0.0042635575111488145
Permuted exposure,868,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,0.018047219139915967,0.028867420117365514,0.5369178279065032,1.8211054304923202
Permuted exposure,868,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,0.04911612817909618,0.03277679098836638,0.14481009023288433,5.034231799879008
Permuted exposure,868,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,-1.885394736048498e-4,0.018141513874234072,0.991787302490504,-1.885394736048498e-4
Permuted exposure,868,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,-7.579192681743984e-4,0.022416173288012008,0.9732763729413056,-7.579192681743984e-4
Permuted exposure,869,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1957,0.02190794753016841,0.022114806867498758,0.33034259776125374,2.2149688736246453
Permuted exposure,869,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,-0.05477249788488111,0.03557158306233652,0.13445508037655032,-5.329950017785412
Permuted exposure,869,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,0.008736722799426114,0.014407543585584482,0.549508229171762,0.008736722799426114
Permuted exposure,869,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.04282729068298113,0.03431554817418486,0.2227304584813169,-0.04282729068298113
Permuted exposure,870,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1955,-0.017877032558802134,0.027287520688529722,0.5177268994209205,-1.7718186386777246
Permuted exposure,870,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,-0.019640969067253784,0.034442655806013904,0.5728993108497582,-1.9449341866351388
Permuted exposure,870,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,0.02033154465247517,0.014290684580939126,0.166707469539856,0.02033154465247517
Permuted exposure,870,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,-0.012686171418360485,0.021863849321009213,0.5665675347959309,-0.012686171418360485
Permuted exposure,871,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,0.013090148420058947,0.021636009098826542,0.5500402111365952,1.3176199476648387
Permuted exposure,871,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1967,-0.047952041379498864,0.03889011162302834,0.22747253042855528,-4.682050084477862
Permuted exposure,871,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,2.381543577196454e-6,0.015877173768935902,0.999881463932913,2.381543577196454e-6
Permuted exposure,871,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,0.015491932594416639,0.020394854327987686,0.45407523422081286,0.015491932594416639
Permuted exposure,872,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1947,-0.0059241931125022605,0.020959464831896656,0.779524146536797,-0.5906679681867089
Permuted exposure,872,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1979,0.03136468640316255,0.04756460927281478,0.5148338631822797,3.1861741225000406
Permuted exposure,872,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-0.012931589275860713,0.013921051732731803,0.3614733436901667,-0.012931589275860713
Permuted exposure,872,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.024288078260719912,0.03545796129526662,0.4991938152967321,-0.024288078260719912
Permuted exposure,873,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1947,-0.032847515019760846,0.022575379383693406,0.15678540580884182,-3.2313894063813464
Permuted exposure,873,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1978,-0.022134264654718724,0.03704205452208302,0.554781809751554,-2.189109921920851
Permuted exposure,873,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4045,-0.022147617871369582,0.012615690103688336,0.090940221946522945,-0.022147617871369582
Permuted exposure,873,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,-0.006748794845701071,0.03055891821443669,0.8268744213634214,-0.006748794845701071
Permuted exposure,874,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1954,0.0550550525336368,0.027790855067754867,0.05748445720938571,5.659878151432363
Permuted exposure,874,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1978,0.016410818814443524,0.032729102442659766,0.6198652866744149,1.654621594678396
Permuted exposure,874,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,0.02758092422661354,0.014657130140178666,0.0711119099508591,0.02758092422661354
Permuted exposure,874,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4109,0.01793492966144746,0.018069096190462403,0.32972983109237386,0.01793492966144746
Permuted exposure,875,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,0.010231234165439768,0.02483208787787761,0.6834645332727132,1.0283752196994511
Permuted exposure,875,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,-0.03340478745265084,0.043727917177797664,0.4510838128040321,-3.285300862354923
Permuted exposure,875,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4060,-0.001759469785505972,0.022101110708948202,0.9371570227676657,-0.001759469785505972
Permuted exposure,875,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4096,0.01947311352414118,0.019043344779258887,0.31558742675177154,0.01947311352414118
Permuted exposure,876,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1955,-7.797265012621404e-4,0.02922627295290884,0.9789050374773525,-0.0779422593547241
Permuted exposure,876,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,0.02476191335284244,0.036239914939211165,0.4998546299026274,2.50710357429198
Permuted exposure,876,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,0.005036550866649586,0.016817368666189835,0.766951038049871,0.005036550866649586
Permuted exposure,876,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,0.034268336004533245,0.019664958249421233,0.09278287192927606,0.034268336004533245
Permuted exposure,877,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1944,0.02942422611528825,0.023910778480443925,0.2287165606315007,2.986139591656567
Permuted exposure,877,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1962,0.009024318436273868,0.03298628693214586,0.786348114349449,0.9065160362295099
Permuted exposure,877,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4048,0.01168983502722929,0.013048811652839007,0.37824845272337937,0.01168983502722929
Permuted exposure,877,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.031075657325722525,0.03040587900347501,0.3158382750162484,-0.031075657325722525
Permuted exposure,878,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,0.018133972455315728,0.022347675093115957,0.4239531440378408,1.8299391321369818
Permuted exposure,878,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,-0.006611356232470252,0.03993619605256508,0.8696613931467924,-0.658954930111666
Permuted exposure,878,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,0.011112363485817046,0.014485148264480954,0.44989966822081273,0.011112363485817046
Permuted exposure,878,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,-0.0249855906350043,0.023274606319605283,0.2925421337153705,-0.0249855906350043
Permuted exposure,879,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1957,0.008367819461137392,0.023405584046690308,0.7233880146666856,0.840292752004701
Permuted exposure,879,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,0.025433483002936956,0.039646605701821026,0.52623307944568265,2.575967354795905
Permuted exposure,879,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,0.026873516703533776,0.01852324521335077,0.15879444324007666,0.026873516703533776
Permuted exposure,879,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,0.010970069495595512,0.026191076938208355,0.6786408523111302,0.010970069495595512
Permuted exposure,880,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,-0.002749509792279545,0.025622196642529876,0.9153085282340359,-0.27457333521432314
Permuted exposure,880,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1970,-0.011518171693029993,0.048111192475282685,0.8124737629167924,-1.1452091504441042
Permuted exposure,880,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,-0.029909812650539887,0.013115092617303653,0.03101246913410032,-0.029909812650539887
Permuted exposure,880,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,0.023156874495835377,0.02262392143164936,0.3151282994483766,0.023156874495835377
Permuted exposure,881,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1941,-0.008280266373851949,0.025953363241466583,0.7520611188904557,-0.824607939241917
Permuted exposure,881,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1966,0.05388067042623989,0.038921825945017315,0.17681813480519584,5.535865914190707
Permuted exposure,881,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,0.005170111173158358,0.013501862500322186,0.7048930744478179,0.005170111173158358
Permuted exposure,881,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,-0.0026201142695962323,0.01636406779348352,0.8739832443989215,-0.0026201142695962323
Permuted exposure,882,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,0.019389628375773495,0.026565512354294624,0.47152635724928704,1.957882807894662
Permuted exposure,882,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,1.26871032674293e-4,0.035704931987670746,0.9971891983246679,0.012687908114417112
Permuted exposure,882,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4049,0.003475173117590978,0.0187615455616643,0.8544871934877758,0.003475173117590978
Permuted exposure,882,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,-0.004661546715478245,0.022803569232343446,0.8395570360199686,-0.004661546715478245
Permuted exposure,883,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.022732085267448625,0.019834162041007557,0.26145147814455666,-2.247565813349617
Permuted exposure,883,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,0.04538847405115362,0.04046804752517579,0.2712391875590031,4.643429352842121
Permuted exposure,883,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,0.0018220317902479433,0.017966522467373548,0.9200009742123637,0.0018220317902479433
Permuted exposure,883,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,0.0030228268027999218,0.02227474936643495,0.8930600859448481,0.0030228268027999218
Permuted exposure,884,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1956,0.0030920183072870007,0.028320265018125155,0.9138381117487062,0.3096803526617453
Permuted exposure,884,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1967,0.06122589270471892,0.03624328846827943,0.10188650512790988,6.313904241835044
Permuted exposure,884,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,0.01810355052358654,0.020297155070529174,0.3806135115454554,0.01810355052358654
Permuted exposure,884,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.001933730931071984,0.025388667459256983,0.9398493087953732,-0.001933730931071984
Permuted exposure,885,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1960,-0.011602836580757466,0.020152951944878417,0.569390583488274,-1.153578325920046
Permuted exposure,885,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,0.0349699338884346,0.03356435881530076,0.3060770304591009,3.558857220999956
Permuted exposure,885,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,0.0014798274642634772,0.015379156076935158,0.9240813764458452,0.0014798274642634772
Permuted exposure,885,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-0.01022685682196615,0.023726455495697105,0.6698670698538194,-0.01022685682196615
Permuted exposure,886,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1955,0.0036255889089347676,0.02406366000614326,0.8813189401076191,0.36321693066052596
Permuted exposure,886,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1978,0.003978676100936145,0.04621609508863785,0.9319876773583735,0.3986601540126866
Permuted exposure,886,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,0.012566275642407976,0.018605078729760638,0.5053710277521897,0.012566275642407976
Permuted exposure,886,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,0.02496103038037371,0.01516238531204306,0.11130544703854485,0.02496103038037371
